sample_id,condition_id,csv_row_id,source_pdf_path,npz_path,preview_path,extract_method,passed_quality,reason_codes,material_id,speed_rpm,temperature_c,r_bore_mm,r_outer_mm,z_width_mm,area_mm2,volume_mm3,min_thickness_mm,max_width_mm,sdf_zero_level_error_mm,semantic_hub_coverage,semantic_web_coverage,semantic_rim_coverage,mass_kg,polar_inertia_kg_mm2,sigma_vm_proxy_mpa,risk_score_proxy,dataset_version
F404_0155,C_Inco718_RPM11292_T650_OR246.086_BR67.0525,155,D:\sdfdata\F404HPT\data\raw\pdf\F404_0155.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0155.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0155.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.0525,246.086,79.664,7790.716697,6508321.096,14.53575029,99.77474874,0.186721759,0.54115704,0.371797161,0.087045799,53.30314978,1410066.873,47711.07888,10,sdf_meridian_v0.1
F404_0156,C_Inco718_RPM11292_T650_OR254.654_BR71.4725,156,D:\sdfdata\F404HPT\data\raw\pdf\F404_0156.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0156.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0156.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.4725,254.654,82.352,7822.743095,6794982.713,15.00366576,100.5920452,0.216093812,0.510399487,0.361324904,0.128275609,55.65090842,1574142.422,49497.86884,10,sdf_meridian_v0.1
F404_0157,C_Inco718_RPM11292_T650_OR250.174_BR66.5975,157,D:\sdfdata\F404HPT\data\raw\pdf\F404_0157.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0157.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0157.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.5975,250.174,74.768,8408.011834,6935766.944,15.75541375,100.5919845,0.216399006,0.550506562,0.344932245,0.104561194,56.80393127,1483553.003,45492.24916,10,sdf_meridian_v0.1
F404_0158,C_Inco718_RPM11292_T650_OR248.83_BR68.9765,158,D:\sdfdata\F404HPT\data\raw\pdf\F404_0158.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0158.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0158.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.9765,248.83,77.808,7956.665014,6616922.934,15.23996685,100.592103,0.194861522,0.53440651,0.399433929,0.066159561,54.19259883,1403832.368,46526.92317,10,sdf_meridian_v0.1
F404_0159,C_Inco718_RPM11292_T650_OR248.942_BR71.9535,159,D:\sdfdata\F404HPT\data\raw\pdf\F404_0159.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0159.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0159.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.9535,248.942,84.208,7566.421519,6398266.44,13.83662511,100.5922512,0.198693897,0.528527705,0.390388744,0.08108355,52.40180215,1393910.147,51291.93121,10,sdf_meridian_v0.1
F404_0160,C_Inco718_RPM11292_T650_OR253.674_BR69.7435,160,D:\sdfdata\F404HPT\data\raw\pdf\F404_0160.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0160.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0160.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.7435,253.674,79.472,7807.754363,6670265.277,14.31346927,100.5920744,0.219617459,0.525445586,0.363284668,0.111269746,54.62947262,1525262.195,51486.08634,10,sdf_meridian_v0.1
F404_0161,C_Inco718_RPM11292_T650_OR247.934_BR69.0935,161,D:\sdfdata\F404HPT\data\raw\pdf\F404_0161.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0161.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0161.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.0935,247.934,85.04,7601.163568,6475952.557,13.17025866,100.5920045,0.188345359,0.51626409,0.38500115,0.09873476,53.03805144,1422173.179,53451.60451,10,sdf_meridian_v0.1
F404_0162,C_Inco718_RPM11292_T650_OR249.446_BR72.0705,162,D:\sdfdata\F404HPT\data\raw\pdf\F404_0162.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0162.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0162.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.0705,249.446,74.16,7920.842958,6822445.538,15.42500967,100.5920525,0.196042969,0.499649829,0.404053226,0.096296945,55.87582896,1534124.964,46196.65389,10,sdf_meridian_v0.1
F404_0163,C_Inco718_RPM11292_T650_OR253.702_BR68.5735,163,D:\sdfdata\F404HPT\data\raw\pdf\F404_0163.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0163.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0163.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.5735,253.702,73.168,7959.319686,6894665.896,13.30125585,100.5920565,0.216294665,0.512212872,0.346463498,0.14132363,56.46731369,1608475.615,55416.36195,10,sdf_meridian_v0.1
F404_0164,C_Inco718_RPM11292_T650_OR249.194_BR70.8485,164,D:\sdfdata\F404HPT\data\raw\pdf\F404_0164.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0164.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0164.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.8485,249.194,81.648,7730.954539,6630484.688,14.47989149,99.39132872,0.183769223,0.51442093,0.363916421,0.121662648,54.3036696,1484484.541,49112.57805,10,sdf_meridian_v0.1
F404_0165,C_Inco718_RPM11292_T650_OR253.478_BR66.7925,165,D:\sdfdata\F404HPT\data\raw\pdf\F404_0165.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0165.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0165.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.7925,253.478,83.728,8470.908342,7212633.482,15.15701704,104.0391818,0.247351824,0.522664774,0.366628227,0.110706999,59.07146822,1634403.792,48545.57856,10,sdf_meridian_v0.1
F404_0166,C_Inco718_RPM11292_T650_OR251.35_BR66.9095,166,D:\sdfdata\F404HPT\data\raw\pdf\F404_0166.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0166.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0166.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.9095,251.35,76.56,8171.844901,6793686.404,13.39680263,100.5922033,0.23299248,0.548385672,0.365531558,0.08608277,55.64029165,1482379.113,54005.6872,10,sdf_meridian_v0.1
F404_0167,C_Inco718_RPM11292_T650_OR255.102_BR72.9415,167,D:\sdfdata\F404HPT\data\raw\pdf\F404_0167.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0167.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0167.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.9415,255.102,82.704,8065.238737,7094414.62,14.78963178,101.517415,0.204749929,0.466785238,0.398755002,0.13445976,58.10325573,1659931.11,50391.0308,10,sdf_meridian_v0.1
F404_0168,C_Inco718_RPM11292_T650_OR254.374_BR68.8725,168,D:\sdfdata\F404HPT\data\raw\pdf\F404_0168.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0168.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0168.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.8725,254.374,81.072,8363.800391,7207837.847,15.06088795,103.3793427,0.232525184,0.506088348,0.379655142,0.114256511,59.03219197,1655101.178,49201.43141,10,sdf_meridian_v0.1
F404_0169,C_Inco718_RPM11292_T650_OR251.63_BR68.7165,169,D:\sdfdata\F404HPT\data\raw\pdf\F404_0169.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0169.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0169.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.7165,251.63,83.984,8480.544008,7445258.252,16.35171664,100.5921063,0.20611836,0.483510908,0.367664468,0.148824624,60.97666508,1755754.202,44344.96936,10,sdf_meridian_v0.1
F404_0170,C_Inco718_RPM11292_T650_OR246.814_BR72.1875,170,D:\sdfdata\F404HPT\data\raw\pdf\F404_0170.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0170.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0170.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.1875,246.814,87.824,7580.468965,6404942.149,14.02924302,100.5921651,0.199169896,0.519397617,0.415913688,0.064688694,52.4564762,1371407.016,49726.53741,10,sdf_meridian_v0.1
F404_0171,C_Inco718_RPM11292_T650_OR247.43_BR71.6545,171,D:\sdfdata\F404HPT\data\raw\pdf\F404_0171.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0171.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0171.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.6545,247.43,85.424,7509.750214,6434159.537,14.2712329,97.95907663,0.193488233,0.504534692,0.397935934,0.097529375,52.69576661,1428687.55,49127.66165,10,sdf_meridian_v0.1
F404_0172,C_Inco718_RPM11292_T650_OR250.902_BR68.9115,172,D:\sdfdata\F404HPT\data\raw\pdf\F404_0172.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0172.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0172.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.9115,250.902,76.656,7726.317054,6451008.602,11.17476811,100.5922275,0.200402203,0.546364181,0.367316826,0.086318993,52.83376045,1396928.4,64513.79699,10,sdf_meridian_v0.1
F404_0173,C_Inco718_RPM11292_T650_OR252.918_BR68.3655,173,D:\sdfdata\F404HPT\data\raw\pdf\F404_0173.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0173.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0173.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.3655,252.918,73.104,8020.906335,6889187.711,12.61591493,100.5921033,0.237253967,0.512283854,0.368246126,0.11947002,56.42244735,1605078.27,58066.22635,10,sdf_meridian_v0.1
F404_0174,C_Inco718_RPM11292_T650_OR252.33_BR71.0305,174,D:\sdfdata\F404HPT\data\raw\pdf\F404_0174.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0174.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0174.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.0305,252.33,85.552,7989.17659,6915670.926,14.71972709,101.0375827,0.200526281,0.49613127,0.380514052,0.123354678,56.63934488,1580522.816,49535.99537,10,sdf_meridian_v0.1
F404_0175,C_Inco718_RPM11292_T650_OR249.894_BR67.7415,175,D:\sdfdata\F404HPT\data\raw\pdf\F404_0175.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0175.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0175.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.7415,249.894,84.496,8064.530345,6830153.396,14.78898225,101.5129566,0.204702281,0.52970209,0.362783459,0.107514451,55.93895632,1519975.913,48356.65442,10,sdf_meridian_v0.1
F404_0176,C_Inco718_RPM11292_T650_OR252.022_BR68.2615,176,D:\sdfdata\F404HPT\data\raw\pdf\F404_0176.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0176.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0176.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.2615,252.022,79.568,8220.36231,7015922.49,13.71525761,100.5920956,0.208329368,0.524552888,0.346976256,0.128470856,57.46040519,1603868.807,53034.1747,10,sdf_meridian_v0.1
F404_0177,C_Inco718_RPM11292_T650_OR256.642_BR72.5125,177,D:\sdfdata\F404HPT\data\raw\pdf\F404_0177.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0177.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0177.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.5125,256.642,75.504,8101.879897,7197847.49,13.5107551,100.5920926,0.228056209,0.488831653,0.347084684,0.164083663,58.95037094,1766188.398,55828.85449,10,sdf_meridian_v0.1
F404_0178,C_Inco718_RPM11292_T650_OR253.226_BR69.9645,178,D:\sdfdata\F404HPT\data\raw\pdf\F404_0178.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0178.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0178.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.9645,253.226,87.344,8163.02792,7048530.398,14.87902209,102.1309985,0.215582275,0.505889674,0.377472552,0.116637774,57.72746396,1613852.31,49354.30923,10,sdf_meridian_v0.1
F404_0179,C_Inco718_RPM11292_T650_OR252.778_BR67.1045,179,D:\sdfdata\F404HPT\data\raw\pdf\F404_0179.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0179.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0179.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.1045,252.778,79.184,8097.539161,6939720.962,12.72051021,100.5920341,0.236720528,0.518070664,0.342758249,0.139171087,56.83631468,1604480.524,57525.0351,10,sdf_meridian_v0.1
F404_0180,C_Inco718_RPM11292_T650_OR253.114_BR72.2525,180,D:\sdfdata\F404HPT\data\raw\pdf\F404_0180.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0180.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0180.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.2525,253.114,85.904,7710.452562,6773853.906,10.71144687,100.5921664,0.196962141,0.498598796,0.350760325,0.150640878,55.47786349,1601860.082,68496.29374,10,sdf_meridian_v0.1
F404_0181,C_Inco718_RPM11292_T650_OR254.822_BR72.5385,181,D:\sdfdata\F404HPT\data\raw\pdf\F404_0181.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0181.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0181.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.5385,254.822,86.32,8076.134176,7085846.366,14.79961816,101.5859625,0.20550517,0.476567363,0.409070698,0.114361939,58.03308174,1652723.964,50246.54519,10,sdf_meridian_v0.1
F404_0182,C_Inco718_RPM11292_T650_OR254.542_BR69.7695,182,D:\sdfdata\F404HPT\data\raw\pdf\F404_0182.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0182.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0182.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.7695,254.542,87.056,8298.191975,7184074.167,15.00170035,102.9730735,0.226327054,0.496289054,0.369361362,0.134349584,58.83756743,1656559.302,49460.81798,10,sdf_meridian_v0.1
F404_0183,C_Inco718_RPM11292_T650_OR244.126_BR69.0285,183,D:\sdfdata\F404HPT\data\raw\pdf\F404_0183.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0183.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0183.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.0285,244.126,76.272,7285.013909,6103421.599,15.22412686,100.5919862,0.198734823,0.521494802,0.398332865,0.080172333,49.9870229,1297141.906,44831.01309,10,sdf_meridian_v0.1
F404_0184,C_Inco718_RPM11292_T650_OR256.782_BR66.7665,184,D:\sdfdata\F404HPT\data\raw\pdf\F404_0184.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0184.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0184.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,66.7665,256.782,75.472,8469.484054,7201259.454,13.848515,100.5920418,0.246536934,0.537282321,0.350762149,0.11195553,58.97831493,1696085.59,54526.6511,10,sdf_meridian_v0.1
F404_0185,C_Inco718_RPM11292_T650_OR246.926_BR68.7555,185,D:\sdfdata\F404HPT\data\raw\pdf\F404_0185.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0185.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0185.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.7555,246.926,79.888,7335.046704,6170465.254,15.39995503,100.5919618,0.201006639,0.521825773,0.396232682,0.081941545,50.53611043,1324635.002,45341.62351,10,sdf_meridian_v0.1
F404_0186,C_Inco718_RPM11292_T650_OR256.194_BR67.0135,186,D:\sdfdata\F404HPT\data\raw\pdf\F404_0186.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0186.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0186.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.0135,256.194,86.704,8698.844068,7468989.389,15.35958638,105.4296367,0.24812956,0.517147738,0.370154614,0.112697648,61.17102309,1750657.785,48937.44204,10,sdf_meridian_v0.1
F404_0187,C_Inco718_RPM11292_T650_OR247.71_BR72.2005,187,D:\sdfdata\F404HPT\data\raw\pdf\F404_0187.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0187.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0187.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.2005,247.71,83.056,7487.038493,6435779.588,14.24963633,97.81083576,0.194693424,0.503679586,0.412871861,0.083448553,52.70903483,1435976.617,49313.53943,10,sdf_meridian_v0.1
F404_0188,C_Inco718_RPM11292_T650_OR249.95_BR67.1825,188,D:\sdfdata\F404HPT\data\raw\pdf\F404_0188.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0188.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0188.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.1825,249.95,84.112,8119.078692,6859384.769,14.83891417,101.855694,0.211981849,0.529607895,0.383702321,0.086689784,56.17836126,1524452.288,48215.54009,10,sdf_meridian_v0.1
F404_0189,C_Inco718_RPM11292_T650_OR257.958_BR72.8375,189,D:\sdfdata\F404HPT\data\raw\pdf\F404_0189.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0189.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0189.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,72.8375,257.958,75.248,8329.478993,7378430.766,15.02995451,103.1670127,0.2288012,0.457203804,0.419562706,0.12323349,60.42934798,1755269.101,50701.78072,10,sdf_meridian_v0.1
F404_0190,C_Inco718_RPM11292_T650_OR250.454_BR70.6145,190,D:\sdfdata\F404HPT\data\raw\pdf\F404_0190.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0190.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0190.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.6145,250.454,87.984,7861.021442,6757643.153,14.60118952,100.2239297,0.190848976,0.50470835,0.387378944,0.107912706,55.34509742,1523258.824,49198.35512,10,sdf_meridian_v0.1
F404_0191,C_Inco718_RPM11292_T650_OR256.698_BR67.3645,191,D:\sdfdata\F404HPT\data\raw\pdf\F404_0191.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0191.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0191.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.3645,256.698,73.968,8455.991488,7158803.864,15.64236266,100.5919988,0.242450268,0.540196972,0.344353334,0.115449694,58.63060365,1651542.969,48242.02128,10,sdf_meridian_v0.1
F404_0192,C_Inco718_RPM11292_T650_OR255.746_BR71.7585,192,D:\sdfdata\F404HPT\data\raw\pdf\F404_0192.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0192.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0192.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.7585,255.746,85.168,7901.65581,6905018.756,14.04641102,100.5921853,0.231394886,0.489277601,0.399909132,0.110813267,56.55210361,1621224.388,53325.53288,10,sdf_meridian_v0.1
F404_0193,C_Inco718_RPM11292_T650_OR250.006_BR71.7065,193,D:\sdfdata\F404HPT\data\raw\pdf\F404_0193.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0193.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0193.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.7065,250.006,77.232,7620.06617,6631125.914,14.14701464,100.5920951,0.198242329,0.503527903,0.370429763,0.126042335,54.30892124,1542062.186,50596.32074,10,sdf_meridian_v0.1
F404_0194,C_Inco718_RPM11292_T650_OR250.762_BR69.4055,194,D:\sdfdata\F404HPT\data\raw\pdf\F404_0194.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0194.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0194.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,69.4055,250.762,87.856,7994.200924,6839451.87,14.72435492,101.0693486,0.200783537,0.51567433,0.373338076,0.110987594,56.01511082,1539317.991,48906.89027,10,sdf_meridian_v0.1
F404_0195,C_Inco718_RPM11292_T650_OR250.426_BR70.7315,195,D:\sdfdata\F404HPT\data\raw\pdf\F404_0195.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0195.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0195.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.7315,250.426,84.656,8108.06155,7007508.472,16.80979794,100.5921605,0.189452086,0.507445887,0.393506494,0.099047619,57.39149439,1613864.358,42724.71918,10,sdf_meridian_v0.1
F404_0196,C_Inco718_RPM11292_T650_OR256.306_BR67.2995,196,D:\sdfdata\F404HPT\data\raw\pdf\F404_0196.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0196.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0196.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,67.2995,256.306,86.576,8682.84979,7467365.002,15.3454593,105.3326671,0.24880537,0.517147738,0.370154614,0.112697648,61.15771937,1753221.002,49025.33059,10,sdf_meridian_v0.1
F404_0197,C_Inco718_RPM11292_T650_OR257.678_BR70.4455,197,D:\sdfdata\F404HPT\data\raw\pdf\F404_0197.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0197.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0197.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.4455,257.678,74.96,8314.672877,7325410.84,13.37981804,100.5920751,0.241898389,0.503565141,0.345466549,0.15096831,59.99511478,1777727.448,56831.26871,10,sdf_meridian_v0.1
F404_0198,C_Inco718_RPM11292_T650_OR250.958_BR71.1865,198,D:\sdfdata\F404HPT\data\raw\pdf\F404_0198.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0198.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0198.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,71.1865,250.958,80.528,7855.077827,6779529.357,14.59566859,100.1860336,0.190789334,0.494867446,0.414621084,0.09051147,55.52434544,1536053.452,49415.24718,10,sdf_meridian_v0.1
F404_0199,C_Inco718_RPM11292_T650_OR255.606_BR68.5345,199,D:\sdfdata\F404HPT\data\raw\pdf\F404_0199.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0199.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0199.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,68.5345,255.606,80.176,8086.962817,6996364.366,12.48695713,100.5921931,0.24625662,0.507450555,0.351846835,0.14070261,57.30022415,1651356.852,59919.52253,10,sdf_meridian_v0.1
F404_0200,C_Inco718_RPM11292_T650_OR249.418_BR70.1205,200,D:\sdfdata\F404HPT\data\raw\pdf\F404_0200.pdf,D:\sdfdata\F404HPT\data\processed\meridian_samples\F404_0200.npz,D:\sdfdata\F404HPT\data\reports\figures\pdf_contour_overlay\F404_0200.png,vector,FALSE,MULTI_INTERVAL_AT_R;WIDTH_MISMATCH,Inco718,11292,650,70.1205,249.418,86.032,7957.421949,6852949.867,13.92270306,100.5920905,0.186810918,0.500219858,0.391522294,0.108257849,56.12565941,1554705.81,51169.93918,10,sdf_meridian_v0.1
